word	length	score	band	rarity	unique_ratio	repetition_ratio	unpredictability	shortness
delicious	9	-0.064320	medium	2.880821	0.888889	0.111111	2.385767	0.111111
afterwards	10	-0.064342	medium	2.891821	0.800000	0.200000	2.813649	0.100000
religious	9	-0.064876	medium	2.872166	0.888889	0.111111	2.407328	0.111111
affected	8	-0.066600	medium	2.937837	0.750000	0.250000	2.771089	0.125000
opposed	7	-0.066921	medium	2.972552	0.714286	0.285714	2.737828	0.142857
threshold	9	-0.067057	medium	2.808066	0.888889	0.111111	2.569885	0.111111
regulate	8	-0.067382	medium	2.804429	0.875000	0.125000	2.561666	0.125000
possibility	11	-0.068462	medium	3.022618	0.727273	0.272727	2.842640	0.090909
blessing	8	-0.068969	medium	3.001383	0.875000	0.125000	2.049912	0.125000
language	8	-0.070479	medium	3.019200	0.750000	0.250000	2.554905	0.125000
commercial	10	-0.070626	medium	2.979831	0.800000	0.200000	2.576709	0.100000
orange	6	-0.071337	medium	2.738885	1.000000	0.000000	1.936144	0.166667
merely	6	-0.071746	medium	2.960325	0.833333	0.166667	2.100554	0.166667
arrival	7	-0.071950	medium	2.960058	0.714286	0.285714	2.762688	0.142857
ceiling	7	-0.072166	medium	2.910114	0.857143	0.142857	2.259190	0.142857
violence	8	-0.072482	medium	2.883777	0.875000	0.125000	2.348884	0.125000
escape	6	-0.073136	medium	2.773348	0.833333	0.166667	2.582091	0.166667
comment	7	-0.073184	medium	2.926773	0.857143	0.142857	2.214595	0.142857
followed	8	-0.073987	medium	3.085727	0.750000	0.250000	2.377642	0.125000
genuinely	9	-0.074402	medium	2.956365	0.777778	0.222222	2.667273	0.111111
female	6	-0.074773	medium	2.899057	0.833333	0.166667	2.254534	0.166667
officially	10	-0.074787	medium	3.150892	0.700000	0.300000	2.570763	0.100000
supervisor	10	-0.074810	medium	2.998061	0.800000	0.200000	2.523360	0.100000
ballet	6	-0.076107	medium	2.921870	0.833333	0.166667	2.193553	0.166667
option	6	-0.076974	medium	2.757752	0.833333	0.166667	2.616743	0.166667
opening	7	-0.077117	medium	2.888651	0.857143	0.142857	2.307367	0.142857
writer	6	-0.078406	medium	2.780190	0.833333	0.166667	2.556588	0.166667
superior	8	-0.078533	medium	2.847311	0.875000	0.125000	2.434234	0.125000
principal	9	-0.078748	medium	3.022364	0.777778	0.222222	2.490135	0.111111
balance	7	-0.079775	medium	2.929004	0.857143	0.142857	2.199060	0.142857
mother	6	-0.079837	medium	2.774948	1.000000	0.000000	1.830277	0.166667
overall	7	-0.080024	medium	2.957478	0.857143	0.142857	2.125045	0.142857
gratitude	9	-0.080195	medium	2.830330	0.888889	0.111111	2.492835	0.111111
pediatric	9	-0.080364	medium	2.828302	0.888889	0.111111	2.497830	0.111111
following	9	-0.080511	medium	3.152493	0.777778	0.222222	2.150958	0.111111
manage	6	-0.081129	medium	2.884553	0.833333	0.166667	2.282629	0.166667
extensive	9	-0.081349	medium	3.035068	0.777778	0.222222	2.453423	0.111111
limited	7	-0.081481	medium	2.836603	0.857143	0.142857	2.435517	0.142857
parliament	10	-0.081963	medium	2.814309	0.900000	0.100000	2.545370	0.100000
momentum	8	-0.082290	medium	3.034998	0.750000	0.250000	2.496545	0.125000
advantage	9	-0.082333	medium	2.925518	0.777778	0.222222	2.735306	0.111111
personally	10	-0.082626	medium	2.931023	0.900000	0.100000	2.242519	0.100000
rarely	6	-0.084625	medium	2.867869	0.833333	0.166667	2.320600	0.166667
dictionary	10	-0.084651	medium	2.868111	0.900000	0.100000	2.402233	0.100000
mysterious	10	-0.085207	medium	2.899104	0.900000	0.100000	2.321249	0.100000
pregnant	8	-0.085347	medium	2.842919	0.875000	0.125000	2.435498	0.125000
reflecting	10	-0.085467	medium	2.889400	0.900000	0.100000	2.345961	0.100000
marine	6	-0.085897	medium	2.715436	1.000000	0.000000	1.975221	0.166667
section	7	-0.085959	medium	2.635228	1.000000	0.000000	2.317361	0.142857
inventory	9	-0.086649	medium	2.906888	0.888889	0.111111	2.285263	0.111111
partner	7	-0.086674	medium	2.711088	0.857143	0.142857	2.752455	0.142857
anything	8	-0.087374	medium	2.968368	0.875000	0.125000	2.108033	0.125000
handling	8	-0.087876	medium	2.979980	0.875000	0.125000	2.077255	0.125000
channel	7	-0.089360	medium	2.800027	0.857143	0.142857	2.518444	0.142857
positive	8	-0.089388	medium	2.908409	0.875000	0.125000	2.260126	0.125000
really	6	-0.089393	medium	2.934501	0.833333	0.166667	2.141199	0.166667
cancel	6	-0.089887	medium	2.867852	0.833333	0.166667	2.312846	0.166667
mentally	8	-0.090913	medium	2.950510	0.875000	0.125000	2.148977	0.125000
strange	7	-0.091125	medium	2.717375	1.000000	0.000000	2.097244	0.142857
eventually	10	-0.091450	medium	3.004659	0.800000	0.200000	2.481641	0.100000
minimum	7	-0.091701	medium	3.196813	0.571429	0.428571	2.753438	0.142857
recently	8	-0.091785	medium	2.818695	0.875000	0.125000	2.488611	0.125000
waiting	7	-0.094251	medium	2.951726	0.857143	0.142857	2.118841	0.142857
specifically	12	-0.094799	medium	3.096457	0.750000	0.250000	2.554927	0.083333
magnificent	11	-0.094926	medium	2.935252	0.818182	0.181818	2.626988	0.090909
believing	9	-0.095945	medium	3.086739	0.777778	0.222222	2.298157	0.111111
apparently	10	-0.096525	medium	2.959647	0.800000	0.200000	2.590542	0.100000
differently	11	-0.096640	medium	2.972589	0.818182	0.181818	2.527878	0.090909
meanwhile	9	-0.096861	medium	2.888170	0.888889	0.111111	2.318544	0.111111
simulation	10	-0.097426	medium	2.835435	0.900000	0.100000	2.467818	0.100000
likewise	8	-0.098265	medium	3.022825	0.750000	0.250000	2.504360	0.125000
negative	8	-0.098564	medium	2.844767	0.875000	0.125000	2.411134	0.125000
advertising	11	-0.098818	medium	2.908541	0.909091	0.090909	2.287899	0.090909
gorgeous	8	-0.099719	medium	2.990270	0.750000	0.250000	2.586406	0.125000
choose	6	-0.100073	medium	2.743627	0.833333	0.166667	2.619049	0.166667
certain	7	-0.100278	medium	2.632539	1.000000	0.000000	2.303101	0.142857
animal	6	-0.100733	medium	2.843928	0.833333	0.166667	2.358655	0.166667
stability	9	-0.101501	medium	2.946464	0.777778	0.222222	2.652731	0.111111
silent	6	-0.101567	medium	2.609437	1.000000	0.000000	2.226158	0.166667
commonwealth	12	-0.102760	medium	2.988085	0.833333	0.166667	2.454548	0.083333
enable	6	-0.103494	medium	2.789908	0.833333	0.166667	2.494282	0.166667
sailing	7	-0.103553	medium	2.866652	0.857143	0.142857	2.325094	0.142857
unsure	6	-0.104142	medium	2.876994	0.833333	0.166667	2.268082	0.166667
partnership	11	-0.104337	medium	2.837102	0.818182	0.181818	2.866897	0.090909
parent	6	-0.104980	medium	2.704587	1.000000	0.000000	1.975005	0.166667
hearing	7	-0.105237	medium	2.801864	1.000000	0.000000	1.857813	0.142857
complete	8	-0.106147	medium	2.902444	0.875000	0.125000	2.250723	0.125000
composite	9	-0.106554	medium	2.867098	0.888889	0.111111	2.358683	0.111111
agenda	6	-0.106599	medium	2.821713	0.833333	0.166667	2.407420	0.166667
cottage	7	-0.107429	medium	2.751522	0.857143	0.142857	2.617124	0.142857
evident	7	-0.107852	medium	2.814022	0.857143	0.142857	2.454849	0.142857
elderly	7	-0.107936	medium	2.933542	0.714286	0.285714	2.777953	0.142857
weakness	8	-0.107975	medium	2.963683	0.750000	0.250000	2.642937	0.125000
former	6	-0.108511	medium	2.945356	0.833333	0.166667	2.084798	0.166667
miller	6	-0.108677	medium	2.907396	0.833333	0.166667	2.182731	0.166667
deliver	7	-0.109345	medium	2.932421	0.857143	0.142857	2.146409	0.142857
effect	6	-0.110518	medium	2.951366	0.666667	0.333333	2.804028	0.166667
annual	6	-0.111079	medium	2.825815	0.666667	0.333333	3.127919	0.166667
forecast	8	-0.111922	medium	2.783723	1.000000	0.000000	1.995916	0.125000
contrary	8	-0.111947	medium	2.867997	0.875000	0.125000	2.331222	0.125000
master	6	-0.112620	medium	2.696964	1.000000	0.000000	1.983402	0.166667
completely	10	-0.113636	medium	3.030664	0.800000	0.200000	2.381511	0.100000
submission	10	-0.113819	medium	2.991701	0.700000	0.300000	2.924661	0.100000
governing	9	-0.114274	medium	3.059202	0.777778	0.222222	2.342221	0.111111
cuisine	7	-0.114607	medium	2.797652	0.857143	0.142857	2.487177	0.142857
establish	9	-0.115274	medium	2.838063	0.888889	0.111111	2.420861	0.111111
correctly	9	-0.115518	medium	2.940297	0.777778	0.222222	2.647915	0.111111
written	7	-0.115815	medium	2.714604	0.857143	0.142857	2.700183	0.142857
trigger	7	-0.116655	medium	2.909172	0.714286	0.285714	2.828064	0.142857
processing	10	-0.116748	medium	2.914467	0.900000	0.100000	2.234784	0.100000
optional	8	-0.117186	medium	2.773993	0.875000	0.125000	2.566592	0.125000
property	8	-0.117434	medium	3.012570	0.750000	0.250000	2.502482	0.125000
familiar	8	-0.117722	medium	2.947434	0.750000	0.250000	2.670521	0.125000
especially	10	-0.118255	medium	2.947119	0.800000	0.200000	2.590746	0.100000
trusted	7	-0.118624	medium	2.748132	0.857143	0.142857	2.609305	0.142857
synthetic	9	-0.118706	medium	2.820903	0.888889	0.111111	2.460157	0.111111
spectacular	11	-0.119182	medium	2.930125	0.818182	0.181818	2.604307	0.090909
peninsula	9	-0.119338	medium	2.853466	0.888889	0.111111	2.374999	0.111111
logistics	9	-0.121300	medium	2.888242	0.777778	0.222222	2.773980	0.111111
secured	7	-0.122331	medium	2.845182	0.857143	0.142857	2.352803	0.142857
catering	8	-0.124398	medium	2.786394	1.000000	0.000000	1.970522	0.125000
partial	7	-0.124711	medium	2.812894	0.857143	0.142857	2.432786	0.142857
supplement	10	-0.125012	medium	2.994447	0.800000	0.200000	2.458325	0.100000
comparison	10	-0.125514	medium	2.915885	0.900000	0.100000	2.218126	0.100000
accent	6	-0.125548	medium	2.745994	0.833333	0.166667	2.575183	0.166667
championship	12	-0.125639	medium	3.042320	0.750000	0.250000	2.649252	0.083333
informative	11	-0.125754	medium	2.923832	0.909091	0.090909	2.208440	0.090909
cannot	6	-0.125774	medium	2.693174	0.833333	0.166667	2.711462	0.166667
remodeling	10	-0.126262	medium	2.878111	0.900000	0.100000	2.314719	0.100000
fallen	6	-0.126292	medium	2.899382	0.833333	0.166667	2.177361	0.166667
replace	7	-0.128625	medium	2.831862	0.857143	0.142857	2.377927	0.142857
invite	6	-0.128834	medium	2.811492	0.833333	0.166667	2.400913	0.166667
effectively	11	-0.129655	medium	3.090810	0.727273	0.272727	2.575605	0.090909
monster	7	-0.130275	medium	2.698017	1.000000	0.000000	2.089305	0.142857
solution	8	-0.130783	medium	2.767015	0.875000	0.125000	2.564496	0.125000
father	6	-0.131311	medium	2.790990	1.000000	0.000000	1.712520	0.166667
corruption	10	-0.131397	medium	2.894811	0.800000	0.200000	2.706563	0.100000
donate	6	-0.132122	medium	2.589587	1.000000	0.000000	2.232227	0.166667
vision	6	-0.132755	medium	2.931715	0.833333	0.166667	2.084156	0.166667
invasive	8	-0.133124	medium	3.018487	0.750000	0.250000	2.463931	0.125000
benefit	7	-0.133994	medium	2.847287	0.857143	0.142857	2.330079	0.142857
thereby	7	-0.134241	medium	2.954375	0.857143	0.142857	2.052740	0.142857
desirable	9	-0.134290	medium	2.827467	0.888889	0.111111	2.420093	0.111111
diagnosis	9	-0.134756	medium	2.831122	0.777778	0.222222	2.901778	0.111111
migration	9	-0.136011	medium	2.843546	0.888889	0.111111	2.375955	0.111111
fundraising	11	-0.136989	medium	2.995573	0.818182	0.181818	2.408651	0.090909
broadband	9	-0.137895	medium	3.102726	0.666667	0.333333	2.686484	0.111111
planner	7	-0.138272	medium	2.801589	0.857143	0.142857	2.441933	0.142857
southern	8	-0.138352	medium	2.731522	1.000000	0.000000	2.091768	0.125000
eating	6	-0.138615	medium	2.691441	1.000000	0.000000	1.959170	0.166667
goodness	8	-0.138705	medium	2.808513	0.750000	0.250000	2.998736	0.125000
helmet	6	-0.139009	medium	2.771072	0.833333	0.166667	2.490377	0.166667
editor	6	-0.139632	medium	2.622291	1.000000	0.000000	2.136514	0.166667
distance	8	-0.139846	medium	2.711707	1.000000	0.000000	2.140804	0.125000
household	9	-0.141041	medium	2.906691	0.777778	0.222222	2.697015	0.111111
enormous	8	-0.141840	medium	2.815479	0.875000	0.125000	2.422765	0.125000
return	6	-0.142065	medium	2.700793	0.833333	0.166667	2.667619	0.166667
winter	6	-0.142315	medium	2.763916	1.000000	0.000000	1.766240	0.166667
discuss	7	-0.143265	medium	2.992226	0.714286	0.285714	2.573826	0.142857
vacation	8	-0.143626	medium	2.885173	0.875000	0.125000	2.239861	0.125000
commander	9	-0.144252	medium	2.957030	0.888889	0.111111	2.070229	0.111111
compete	7	-0.145851	medium	2.867096	0.857143	0.142857	2.261276	0.142857
opened	6	-0.146478	medium	2.755655	0.833333	0.166667	2.519185	0.166667
appliance	9	-0.147448	medium	2.941889	0.777778	0.222222	2.596488	0.111111
universe	8	-0.147923	medium	2.869574	0.875000	0.125000	2.273841	0.125000
origin	6	-0.148035	medium	2.833607	0.833333	0.166667	2.315265	0.166667
practice	8	-0.148250	medium	2.869256	0.875000	0.125000	2.274179	0.125000
biological	10	-0.148520	medium	3.052705	0.700000	0.300000	2.715465	0.100000
mounting	8	-0.149627	medium	2.989198	0.875000	0.125000	1.961922	0.125000
current	7	-0.150796	medium	2.799597	0.857143	0.142857	2.428530	0.142857
communicate	11	-0.151267	medium	2.952593	0.818182	0.181818	2.498658	0.090909
atmosphere	10	-0.151607	medium	2.777297	0.900000	0.100000	2.537910	0.100000
childhood	9	-0.151691	medium	3.010589	0.666667	0.333333	2.904346	0.111111
supervision	11	-0.152269	medium	2.952464	0.818182	0.181818	2.497507	0.090909
shooting	8	-0.152298	medium	2.809206	0.875000	0.125000	2.423494	0.125000
instead	7	-0.152799	medium	2.614463	1.000000	0.000000	2.272035	0.142857
mentor	6	-0.152919	medium	2.694849	1.000000	0.000000	1.929163	0.166667
decorating	10	-0.153061	medium	2.813755	1.000000	0.000000	1.998813	0.100000
strategic	9	-0.153158	medium	2.752718	0.888889	0.111111	2.585466	0.111111
development	11	-0.154122	medium	2.944366	0.818182	0.181818	2.515707	0.090909
promote	7	-0.154347	medium	2.835771	0.857143	0.142857	2.329708	0.142857
worthwhile	10	-0.154349	medium	2.993815	0.800000	0.200000	2.416494	0.100000
cardboard	9	-0.155210	medium	3.024647	0.666667	0.333333	2.862774	0.111111
confident	9	-0.156375	medium	2.833900	0.888889	0.111111	2.370731	0.111111
experiment	10	-0.156402	medium	3.032587	0.800000	0.200000	2.313172	0.100000
gather	6	-0.157681	medium	2.797532	1.000000	0.000000	1.656529	0.166667
consumption	11	-0.158732	medium	2.953945	0.818182	0.181818	2.484102	0.090909
debate	6	-0.159054	medium	2.775799	0.833333	0.166667	2.448451	0.166667
applicable	10	-0.159178	medium	3.116721	0.700000	0.300000	2.534105	0.100000
attorney	8	-0.160012	medium	2.668074	0.875000	0.125000	2.777088	0.125000
hospitality	11	-0.160549	medium	2.890199	0.818182	0.181818	2.646280	0.090909
fiction	7	-0.160613	medium	2.860492	0.857143	0.142857	2.256484	0.142857
tissue	6	-0.160835	medium	2.680053	0.833333	0.166667	2.693451	0.166667
counseling	10	-0.161873	medium	2.920258	0.900000	0.100000	2.152946	0.100000
charitable	10	-0.163077	medium	2.874658	0.900000	0.100000	2.269101	0.100000
original	8	-0.163214	medium	2.830885	0.875000	0.125000	2.351251	0.125000
parade	6	-0.163687	medium	2.825141	0.833333	0.166667	2.313970	0.166667
placement	9	-0.164357	medium	2.868902	0.888889	0.111111	2.268376	0.111111
ultimately	10	-0.164810	medium	2.947351	0.800000	0.200000	2.521170	0.100000
unemployment	12	-0.166710	medium	3.021185	0.750000	0.250000	2.643062	0.083333
ultimate	8	-0.166748	medium	2.798303	0.875000	0.125000	2.430285	0.125000
metallic	8	-0.166825	medium	2.875124	0.875000	0.125000	2.231481	0.125000
placeholder	11	-0.167361	medium	2.904759	0.818182	0.181818	2.598530	0.090909
experimental	12	-0.167476	medium	2.997609	0.833333	0.166667	2.334031	0.083333
target	6	-0.167724	medium	2.678480	0.833333	0.166667	2.687311	0.166667
opportunity	11	-0.168357	medium	2.995258	0.727273	0.272727	2.765395	0.090909
completion	10	-0.168413	medium	2.888919	0.900000	0.100000	2.224310	0.100000
anonymous	9	-0.168424	medium	2.970506	0.777778	0.222222	2.491393	0.111111
efficiently	11	-0.168515	medium	2.966909	0.727273	0.272727	2.838483	0.090909
converted	9	-0.168746	medium	2.865996	0.888889	0.111111	2.269388	0.111111
divide	6	-0.168755	medium	3.065944	0.666667	0.333333	2.421396	0.166667
manager	7	-0.168964	medium	2.865344	0.857143	0.142857	2.231561	0.142857
designer	8	-0.169644	medium	2.765602	0.875000	0.125000	2.510570	0.125000
linear	6	-0.170043	medium	2.627751	1.000000	0.000000	2.077333	0.166667
pending	7	-0.170870	medium	2.996009	0.857143	0.142857	1.890789	0.142857
ginger	6	-0.171178	medium	2.974638	0.833333	0.166667	1.916212	0.166667
demand	6	-0.172394	medium	2.924380	0.833333	0.166667	2.044398	0.166667
surprisingly	12	-0.172454	medium	3.085061	0.750000	0.250000	2.469345	0.083333
anywhere	8	-0.173031	medium	2.907602	0.875000	0.125000	2.138284	0.125000
principle	9	-0.173660	medium	2.981124	0.777778	0.222222	2.456172	0.111111
cannabis	8	-0.177098	medium	2.899045	0.750000	0.250000	2.707701	0.125000
vegetable	9	-0.177279	medium	2.997622	0.777778	0.222222	2.408140	0.111111
particularly	12	-0.177456	medium	3.035738	0.750000	0.250000	2.589502	0.083333
hassle	6	-0.178968	medium	2.722820	0.833333	0.166667	2.555971	0.166667
accessory	9	-0.179265	medium	2.897063	0.777778	0.222222	2.665282	0.111111
tutorial	8	-0.179599	medium	2.735447	0.875000	0.125000	2.573814	0.125000
whatever	8	-0.180755	medium	2.946875	0.875000	0.125000	2.025265	0.125000
devoted	7	-0.181420	medium	2.899708	0.714286	0.285714	2.756583	0.142857
educate	7	-0.181775	medium	2.766206	0.857143	0.142857	2.468991	0.142857
wallet	6	-0.181778	medium	2.897023	0.833333	0.166667	2.101249	0.166667
stitch	6	-0.183779	medium	2.779014	0.833333	0.166667	2.403502	0.166667
natural	7	-0.183955	medium	2.781609	0.857143	0.142857	2.425921	0.142857
resume	6	-0.184628	medium	2.816816	0.833333	0.166667	2.304476	0.166667
listen	6	-0.186866	medium	2.609437	1.000000	0.000000	2.099776	0.166667
headquarters	12	-0.186906	medium	3.046475	0.750000	0.250000	2.547728	0.083333
academic	8	-0.188048	medium	2.933677	0.750000	0.250000	2.601906	0.125000
reviewing	9	-0.188222	medium	3.025753	0.777778	0.222222	2.319169	0.111111
accountable	11	-0.188556	medium	2.942784	0.818182	0.181818	2.468779	0.090909
lighting	8	-0.189085	medium	3.033643	0.750000	0.250000	2.341818	0.125000
abstract	8	-0.190657	medium	2.860110	0.750000	0.250000	2.788312	0.125000
against	7	-0.190894	medium	2.748119	0.857143	0.142857	2.502261	0.142857
mandatory	9	-0.191474	medium	2.919107	0.888889	0.111111	2.098349	0.111111
scheme	6	-0.191501	medium	2.861210	0.833333	0.166667	2.179471	0.166667
inspire	7	-0.192068	medium	2.745506	0.857143	0.142857	2.507280	0.142857
beneficial	10	-0.192243	medium	2.914427	0.800000	0.200000	2.565677	0.100000
industrial	10	-0.194114	medium	2.817996	0.900000	0.100000	2.369664	0.100000
religion	8	-0.194259	medium	2.784489	0.875000	0.125000	2.425250	0.125000
outlet	6	-0.194873	medium	2.694698	0.833333	0.166667	2.605140	0.166667
record	6	-0.195462	medium	2.810564	0.833333	0.166667	2.304593	0.166667
encourage	9	-0.197903	medium	2.828792	0.888889	0.111111	2.322414	0.111111
proposal	8	-0.199766	medium	2.972506	0.750000	0.250000	2.484116	0.125000
common	6	-0.200584	medium	3.081955	0.666667	0.333333	2.332827	0.166667
sunset	6	-0.201612	medium	2.689771	0.833333	0.166667	2.607898	0.166667
convinced	9	-0.201722	medium	3.015528	0.777778	0.222222	2.325612	0.111111
cellular	8	-0.203178	medium	2.965138	0.750000	0.250000	2.498115	0.125000
prospective	11	-0.204205	medium	2.975122	0.818182	0.181818	2.361954	0.090909
before	6	-0.204281	medium	2.927204	0.833333	0.166667	1.989849	0.166667
rounded	7	-0.204953	medium	2.883039	0.857143	0.142857	2.132473	0.142857
acoustic	8	-0.205135	medium	2.883342	0.875000	0.125000	2.153465	0.125000
textile	7	-0.205478	medium	2.986466	0.714286	0.285714	2.496546	0.142857
rental	6	-0.206089	medium	2.598517	1.000000	0.000000	2.099537	0.166667
government	10	-0.206350	medium	2.929441	0.800000	0.200000	2.505942	0.100000
assured	7	-0.206526	medium	2.801720	0.857143	0.142857	2.340465	0.142857
forest	6	-0.207293	medium	2.730302	1.000000	0.000000	1.756905	0.166667
infrared	8	-0.208168	medium	2.811224	0.875000	0.125000	2.335495	0.125000
population	10	-0.208236	medium	2.948725	0.800000	0.200000	2.453271	0.100000
username	8	-0.208660	medium	2.756112	0.875000	0.125000	2.477308	0.125000
portfolio	9	-0.209160	medium	2.907290	0.777778	0.222222	2.594539	0.111111
happening	9	-0.209543	medium	3.009779	0.777778	0.222222	2.328894	0.111111
airline	7	-0.209849	medium	2.622950	0.857143	0.142857	2.797913	0.142857
lifestyle	9	-0.210349	medium	2.893309	0.777778	0.222222	2.628938	0.111111
important	9	-0.210411	medium	2.815492	0.888889	0.111111	2.338278	0.111111
liability	9	-0.210703	medium	3.014049	0.666667	0.333333	2.807962	0.111111
holistic	8	-0.210740	medium	2.818352	0.875000	0.125000	2.313249	0.125000
excessive	9	-0.210852	medium	3.150431	0.666667	0.333333	2.455005	0.111111
appeal	6	-0.212378	medium	2.972999	0.666667	0.333333	2.597154	0.166667
protect	7	-0.213775	medium	2.776873	0.857143	0.142857	2.393988	0.142857
delayed	7	-0.213901	medium	2.918474	0.714286	0.285714	2.659920	0.142857
warehouse	9	-0.214104	medium	2.827182	0.888889	0.111111	2.302571	0.111111
involvement	11	-0.214579	medium	2.991824	0.727273	0.272727	2.705794	0.090909
winner	6	-0.216833	medium	2.802869	0.833333	0.166667	2.292830	0.166667
ecosystem	9	-0.217066	medium	2.850513	0.777778	0.222222	2.729671	0.111111
improvement	11	-0.217607	medium	2.985002	0.818182	0.181818	2.316545	0.090909
explanation	11	-0.218094	medium	2.999263	0.818182	0.181818	2.278937	0.090909
evaluate	8	-0.218145	medium	2.850327	0.750000	0.250000	2.772888	0.125000
surveillance	12	-0.218180	medium	2.928694	0.833333	0.166667	2.437147	0.083333
earnings	8	-0.218788	medium	2.731185	0.875000	0.125000	2.526773	0.125000
member	6	-0.219399	medium	3.090604	0.666667	0.333333	2.282578	0.166667
offshore	8	-0.219741	medium	2.933462	0.750000	0.250000	2.555503	0.125000
vegetables	10	-0.220491	medium	2.969563	0.800000	0.200000	2.381221	0.100000
governor	8	-0.220493	medium	2.965048	0.750000	0.250000	2.472693	0.125000
thought	7	-0.221423	medium	3.003339	0.714286	0.285714	2.429282	0.142857
partially	9	-0.222162	medium	2.975260	0.777778	0.222222	2.399477	0.111111
cleaning	8	-0.222379	medium	2.865583	0.875000	0.125000	2.173846	0.125000
respectively	12	-0.222482	medium	2.967006	0.833333	0.166667	2.331683	0.083333
circulation	11	-0.222497	medium	2.863297	0.818182	0.181818	2.624076	0.090909
transfer	8	-0.223234	medium	2.716558	0.875000	0.125000	2.558018	0.125000
cooler	6	-0.223624	medium	2.751945	0.833333	0.166667	2.414477	0.166667
considerable	12	-0.223773	medium	2.836626	0.916667	0.083333	2.298111	0.083333
countless	9	-0.224205	medium	2.803152	0.888889	0.111111	2.349757	0.111111
sacrifice	9	-0.224670	medium	2.876034	0.777778	0.222222	2.652398	0.111111
screen	6	-0.224760	medium	2.626795	0.833333	0.166667	2.736482	0.166667
expression	10	-0.225056	medium	3.008825	0.800000	0.200000	2.272908	0.100000
honest	6	-0.225063	medium	2.598847	1.000000	0.000000	2.070570	0.166667
continued	9	-0.225386	medium	2.798886	0.888889	0.111111	2.359041	0.111111
offensive	9	-0.225645	medium	2.988133	0.777778	0.222222	2.361021	0.111111
diabetes	8	-0.227470	medium	2.745745	0.875000	0.125000	2.476252	0.125000
student	7	-0.228968	medium	2.734183	0.857143	0.142857	2.481892	0.142857
suggestion	10	-0.229053	medium	2.900697	0.800000	0.200000	2.546649	0.100000
successful	10	-0.229196	medium	3.105232	0.600000	0.400000	2.902726	0.100000
balancing	9	-0.232096	medium	3.054289	0.777778	0.222222	2.180359	0.111111
diverse	7	-0.232601	medium	2.870584	0.857143	0.142857	2.123722	0.142857
beside	6	-0.232975	medium	2.841945	0.833333	0.166667	2.167847	0.166667
betting	7	-0.233832	medium	2.894943	0.857143	0.142857	2.058898	0.142857
reflection	10	-0.233964	medium	2.757807	0.900000	0.100000	2.466294	0.100000
routine	7	-0.234054	medium	2.656607	1.000000	0.000000	2.042643	0.142857
educational	11	-0.234600	medium	2.788956	0.909091	0.090909	2.396010	0.090909
continuously	12	-0.235220	medium	2.968932	0.750000	0.250000	2.676701	0.083333
without	7	-0.235439	medium	2.952112	0.857143	0.142857	1.908654	0.142857
acceptable	10	-0.235488	medium	2.957242	0.700000	0.300000	2.833514	0.100000
pleased	7	-0.235942	medium	2.813786	0.857143	0.142857	2.265674	0.142857
hormone	7	-0.236331	medium	2.775836	0.857143	0.142857	2.363253	0.142857
retain	6	-0.236837	medium	2.505893	1.000000	0.000000	2.293542	0.166667
reaction	8	-0.238162	medium	2.621902	1.000000	0.000000	2.227405	0.125000
perceived	9	-0.238435	medium	2.964464	0.777778	0.222222	2.403288	0.111111
cattle	6	-0.238443	medium	2.666619	0.833333	0.166667	2.613209	0.166667
preliminary	11	-0.239458	medium	2.955475	0.818182	0.181818	2.360536	0.090909
destruction	11	-0.239823	medium	2.765761	0.909091	0.090909	2.448263	0.090909
reportedly	10	-0.240959	medium	2.888748	0.800000	0.200000	2.559914	0.100000
annually	8	-0.241276	medium	3.005247	0.625000	0.375000	2.891241	0.125000
creation	8	-0.241466	medium	2.621902	1.000000	0.000000	2.222509	0.125000
analyst	7	-0.241470	medium	2.838057	0.857143	0.142857	2.194709	0.142857
originally	10	-0.241747	medium	2.973416	0.800000	0.200000	2.339762	0.100000
coastal	7	-0.242013	medium	2.745230	0.857143	0.142857	2.433992	0.142857
bottom	6	-0.242094	medium	2.966852	0.666667	0.333333	2.569024	0.166667
furniture	9	-0.242878	medium	2.903559	0.777778	0.222222	2.554230	0.111111
situated	8	-0.243531	medium	2.697066	0.875000	0.125000	2.578359	0.125000
efficiency	10	-0.244109	medium	3.045981	0.600000	0.400000	3.033878	0.100000
stretch	7	-0.244303	medium	2.707776	0.857143	0.142857	2.527470	0.142857
available	9	-0.244318	medium	3.020315	0.666667	0.333333	2.741950	0.111111
learning	8	-0.244538	medium	2.785292	0.875000	0.125000	2.348678	0.125000
heating	7	-0.245484	medium	2.754527	1.000000	0.000000	1.772448	0.142857
recording	9	-0.245775	medium	2.885928	0.888889	0.111111	2.103707	0.111111
surprised	9	-0.246378	medium	2.916335	0.777778	0.222222	2.515999	0.111111
festive	7	-0.246790	medium	2.898273	0.857143	0.142857	2.031085	0.142857
celebration	11	-0.246866	medium	2.767479	0.909091	0.090909	2.433385	0.090909
finished	8	-0.247149	medium	2.867283	0.875000	0.125000	2.132750	0.125000
apparel	7	-0.247507	medium	2.941155	0.714286	0.285714	2.551467	0.142857
relationship	12	-0.249184	medium	2.746933	0.916667	0.083333	2.492444	0.083333
economics	9	-0.249714	medium	2.849302	0.777778	0.222222	2.684431	0.111111
waterproof	10	-0.250819	medium	2.928787	0.800000	0.200000	2.441746	0.100000
camera	6	-0.251689	medium	2.822333	0.833333	0.166667	2.190844	0.166667
